level,name,GEOID,county,FIPS,diversity_rank,diversity,median_diversity,pct_hisp,pct_white,pct_black,pct_aian,pct_asian,pct_nhpi,pct_other,pct_two,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two
municipality,Dover,3402718070,Morris,027,188,0.38326325315842047,0.5240613031684282,0.7697183098591549,0.147670639219935,0.0424160346695558,0.0014626218851570964,0.022914409534127843,0,0.005417118093174431,0.010400866738894909,18460,14209,2726,783,27,423,0,100,192
municipality,Hillsdale,3400331920,Bergen,003,189,0.38071742863408375,0.5240613031684282,0.11219560287883269,0.7750172532781229,0.011337868480725623,2.957704821058858e-4,0.07315389924085576,9.859016070196194e-5,0.004633737552992212,0.023267277925663018,10143,1138,7861,115,3,742,1,47,236
municipality,Evesham,3400522110,Burlington,005,190,0.37762796556837974,0.5240613031684282,0.05396574552598984,0.780997736300346,0.047494981420578314,3.6304617093067956e-4,0.07668816469482766,3.4169051381711013e-4,0.003352838166830393,0.036795797206680046,46826,2527,36571,2224,17,3591,16,157,1723
municipality,Millstone,3402546560,Monmouth,025,191,0.3760780096290057,0.5240613031684282,0.08134155744024672,0.7817077872012336,0.03999614494988435,0.0013492675404780262,0.06042791056283732,0,0.004047802621434078,0.031129529683885892,10376,844,8111,415,14,627,0,42,323
municipality,Chatham,3402712130,Morris,027,192,0.3746299117267877,0.5240613031684282,0.04679959938086133,0.7783847764727306,0.007375034143676591,3.641992169716835e-4,0.12628607848493126,0,0.00518983884184649,0.03560047345898206,10983,514,8549,81,4,1387,0,57,391
municipality,Manalapan,3402542990,Monmouth,025,193,0.36798176496947255,0.5240613031684282,0.0779366825571446,0.7857230167461191,0.021415474880821416,3.1780955873365115e-4,0.08705537220388705,1.222344456667889e-4,0.004498227600537832,0.022931182007089598,40905,3188,32140,876,13,3561,5,184,938
municipality,Denville,3402717650,Morris,027,194,0.36518260452969464,0.5240613031684282,0.07482317180101712,0.7882738060443093,0.01853042614134565,0.001578301280177705,0.0789735196118548,0,0.00239667972175133,0.035424095399544046,17107,1280,13485,317,27,1351,0,41,606
municipality,East Orange,3401319390,Essex,013,195,0.3632394410034492,0.5240613031684282,0.12974774464172845,0.019939090961328506,0.7856260414870999,0.0023559156467275757,0.007197034993966557,8.619203585588692e-5,0.008188243406309257,0.046859736826983855,69612,9032,1388,54689,164,501,6,570,3262
municipality,Franklin Lakes,3400324990,Bergen,003,196,0.36067903177632576,0.5240613031684282,0.07094503113999459,0.7902337756115173,0.015524866865240546,1.8052170773535519e-4,0.09486415741492915,2.7078256160303275e-4,0.004332520985648524,0.023648343713331528,11079,786,8755,172,2,1051,3,48,262
municipality,Cinnaminson,3400512940,Burlington,005,197,0.35954352456838257,0.5240613031684282,0.05403187998124707,0.7935419596812002,0.07049929676511955,8.204406938584154e-4,0.02988748241912799,2.3441162681669012e-4,0.007266760431317393,0.0437177684013127,17064,922,13541,1203,14,510,4,124,746
municipality,Ramsey,3400361680,Bergen,003,198,0.35844475207973014,0.5240613031684282,0.09285038518718745,0.7913907284768212,0.00858224084335721,2.7030679821597514e-4,0.07663197729422895,6.757669955399378e-5,0.004324908771455602,0.025881875929179617,14798,1374,11711,127,4,1134,1,64,383
municipality,Irvington,3401334450,Essex,013,199,0.35595455836452483,0.5240613031684282,0.14687132208709297,0.01606839283379103,0.7880214463188179,0.0013730874852883484,0.00675101346933438,1.1442395710736236e-4,0.007012553942722636,0.03378775990584543,61176,8985,983,48208,84,413,7,429,2067
municipality,West Deptford,3401578800,Gloucester,015,200,0.3552845603154634,0.5240613031684282,0.06162994999324233,0.7957832139478308,0.07473982970671712,0.0013515339910798758,0.02491327656890571,3.15357931251971e-4,0.0035139883768076766,0.037752849484164526,22197,1368,17664,1659,30,553,7,78,838
municipality,Cranford,3403915640,Union,039,201,0.3550143346231127,0.5240613031684282,0.1024447519604143,0.7944814861408144,0.02738289931647587,2.516039753428104e-4,0.03786639828909297,1.6773598356187362e-4,0.004445003564389651,0.03296012076990817,23847,2443,18946,653,6,903,4,106,786
municipality,Verona,3401375815,Essex,013,202,0.3538395279972819,0.5240613031684282,0.09820203129289047,0.7954295909964315,0.022165797419709032,7.548723579467472e-4,0.047762832830085096,1.372495196266813e-4,0.003568487510293714,0.03197913807301674,14572,1431,11591,323,11,696,2,52,466
municipality,Washington,3401577180,Gloucester,015,203,0.35158038208447284,0.5240613031684282,0.05569365408714588,0.798652340941307,0.0687388294266286,5.957639131417302e-4,0.04145695092137971,1.438050824824866e-4,0.002773383733590813,0.03194527189432381,48677,2711,38876,3346,29,2018,7,135,1555
municipality,Clark,3403913150,Union,039,204,0.35110818187091763,0.5240613031684282,0.1251286670097787,0.7942614513638703,0.014861039629439013,2.573340195573855e-4,0.041430777148739065,1.9300051466803912e-4,0.002959341224909933,0.020908389089037572,15544,1945,12346,231,4,644,3,46,325
municipality,Barnegat,3402903050,Ocean,029,205,0.34496069169519294,0.5240613031684282,0.10125123477115575,0.8009960487323016,0.04062397102403688,8.231807704972012e-4,0.01938590714520909,1.6463615409944023e-4,0.002716496542640764,0.03403852486005927,24296,2460,19461,987,20,471,4,66,827
municipality,Hazlet,3402530690,Monmouth,025,206,0.33904377392847507,0.5240613031684282,0.11388819875776397,0.8036273291925465,0.01639751552795031,7.950310559006211e-4,0.03388819875776398,4.4720496894409936e-4,0.0038260869565217392,0.027130434782608695,20125,2292,16173,330,16,682,9,77,546
municipality,Brick,3402907420,Ocean,029,207,0.33577614284119106,0.5240613031684282,0.11162727519695735,0.8060038033143168,0.02813094267861994,8.693289866883999e-4,0.018296658516707417,1.3583265417006248e-4,0.003613148600923662,0.03132301005161641,73620,8218,59338,2071,64,1347,10,266,2306
municipality,East Greenwich,3401519180,Gloucester,015,208,0.3353756241423621,0.5240613031684282,0.049803519562617464,0.8098411071245515,0.05330599692465402,4.2713138561421496e-4,0.04527592687510678,0,0.004015035024773621,0.03733128310268238,11706,583,9480,624,5,530,0,47,437
municipality,Jefferson,3402734980,Morris,027,209,0.33400856240667764,0.5240613031684282,0.09728308501314636,0.8085013146362839,0.017333722855195247,8.764241893076249e-4,0.041873600155808745,3.4083162917518747e-4,0.006232349790631999,0.027558671730450873,20538,1998,16605,356,18,860,7,128,566
municipality,Beachwood,3402904180,Ocean,029,210,0.3324908798183033,0.5240613031684282,0.11879546919605857,0.8071645639561654,0.022009393130122477,6.446265770328759e-4,0.013537158117690394,1.8417902200939314e-4,0.0029468643521502903,0.03471774564877061,10859,1290,8765,239,7,147,2,32,377
municipality,Oakland,3400353850,Bergen,003,211,0.3259367533759334,0.5240613031684282,0.09491684970191402,0.813460935048635,0.009334797615312206,9.413241292751804e-4,0.04745842485095701,7.844367743959836e-5,0.002353310323187951,0.031455914653278946,12748,1210,10370,119,12,605,1,30,401
municipality,Franklin,3401524840,Gloucester,015,212,0.3218093627983738,0.5240613031684282,0.06550671550671551,0.8175213675213675,0.06208791208791209,0.0018315018315018315,0.009706959706959707,0,0.003418803418803419,0.039926739926739924,16380,1073,13391,1017,30,159,0,56,654
municipality,Harrison,3401530180,Gloucester,015,213,0.32027591864031735,0.5240613031684282,0.04728392346602155,0.8195146983358991,0.051609119566014224,6.597756762700682e-4,0.047870390733817166,0,0.0027124111135547247,0.030349681108423135,13641,645,11179,704,9,653,0,37,414
municipality,West Caldwell,3401378510,Essex,013,214,0.31199694115681875,0.5240613031684282,0.08817653468942971,0.8231020704685797,0.012531783508899382,0,0.03995641118779513,0,0.005448601525608427,0.030784598619687614,11012,971,9064,138,0,440,0,60,339
municipality,Union City,3401774630,Hudson,017,215,0.30942246575516996,0.5240613031684282,0.8238784644768111,0.09994313957048506,0.019755354357112658,0.0014433801338407032,0.03490355596378428,1.020571811806558e-4,0.008747758386913353,0.011226289929872136,68589,56509,6855,1355,99,2394,7,600,770
municipality,Ringwood,3403163150,Passaic,031,216,0.3062881641504833,0.5240613031684282,0.09237324243715381,0.8265871325095867,0.014230933106092884,0.009288453344695356,0.01670217298679165,8.521516829995739e-5,0.004005112910097998,0.03672773753728164,11735,1084,9700,167,109,196,1,47,431
municipality,Lakewood,3402938550,Ocean,029,217,0.3061561746341489,0.5240613031684282,0.11666346054247621,0.8241317569067313,0.024341881353674957,6.732860799952648e-4,0.0051717249441394515,5.1791236922712676e-5,0.015211826159013895,0.013754272777046123,135158,15768,111388,3290,91,699,7,2056,1859
municipality,Manchester,3402943140,Ocean,029,218,0.3023825057073044,0.5240613031684282,0.07764601573755957,0.829923528759836,0.04089548930510917,0.001108278842956888,0.0225423916657431,1.3299346115482654e-4,0.002726365953673944,0.02502493627396653,45115,3503,37442,1845,50,1017,6,123,1129
municipality,Wyckoff,3400383050,Bergen,003,219,0.3009321254490689,0.5240613031684282,0.07928851371721435,0.8300874283991558,0.005607476635514018,2.411817907747965e-4,0.05257763038890564,1.808863430810974e-4,0.0013867952969550798,0.030630087428399157,16585,1315,13767,93,4,872,3,23,508
municipality,Sparta,3403769690,Sussex,037,220,0.29951051124531447,0.5240613031684282,0.08010204081632653,0.8315816326530612,0.01576530612244898,5.102040816326531e-4,0.03163265306122449,2.0408163265306123e-4,0.004489795918367347,0.03571428571428571,19600,1570,16299,309,10,620,4,88,700
municipality,Perth Amboy,3402358200,Middlesex,023,221,0.2971454304131067,0.5240613031684282,0.8324734829352767,0.07491521754816365,0.0628292084565986,6.854751425066744e-4,0.011003679919186089,2.164658344757919e-4,0.008135507612381845,0.009740962551410636,55436,46149,4153,3483,38,610,12,451,540
municipality,Readington,3401962250,Hunterdon,019,222,0.29644397092604413,0.5240613031684282,0.07545882936507936,0.8335193452380952,0.013206845238095238,4.96031746031746e-4,0.046130952380952384,0,0.002976190476190476,0.028211805555555556,16128,1217,13443,213,8,744,0,48,455
municipality,Washington,3402777240,Morris,027,223,0.29310302563842683,0.5240613031684282,0.07468263999560366,0.8357971094136396,0.015716876408199153,1.0990822663076331e-4,0.041765126119690056,1.0990822663076331e-4,0.004396329065230533,0.027422102544375448,18197,1359,15209,286,2,760,2,80,499
municipality,Waterford,3400777630,Camden,007,224,0.29117518740646453,0.5240613031684282,0.05911140965358411,0.8375395835332502,0.04730831973898858,9.59600806064677e-4,0.012762690720660205,0,0.0044141637078975145,0.03790423183955475,10421,616,8728,493,10,133,0,46,395
municipality,Vernon,3403775740,Sussex,037,225,0.2849240963280152,0.5240613031684282,0.09674389480275516,0.8391627158064228,0.014804544234725825,0.0016548886304678415,0.009213704266929064,0,0.003757044458359424,0.03466320780033992,22358,2163,18762,331,37,206,0,84,775
municipality,West Milford,3403179460,Passaic,031,226,0.2838618575227072,0.5240613031684282,0.09086155578794948,0.8404392245193468,0.012871048185986646,0.0029362078674282036,0.015203925669696725,1.6088810232483308e-4,0.004022202558120827,0.033504947309146486,24862,2259,20895,320,73,378,4,100,833
municipality,Berkeley,3402905305,Ocean,029,227,0.2741627855090768,0.5240613031684282,0.0841065959683686,0.8469168533162682,0.02466060245920373,7.770718105773186e-4,0.014558668921698588,2.514055857750149e-4,0.002925446816291082,0.025803355121817435,43754,3680,37056,1079,34,637,11,128,1129
municipality,Pennsville,3403357870,Salem,033,228,0.2738366365361108,0.5240613031684282,0.05337432986439609,0.848470514033428,0.031141595711132133,0.001970987070324819,0.015689057079785556,0,0.002601702932828761,0.0467518133081047,12684,677,10762,395,25,199,0,33,593
municipality,Middletown,3402545990,Monmouth,025,229,0.267391480285887,0.5240613031684282,0.07617798706524007,0.8515184931302715,0.012264179059994636,6.407772777396954e-4,0.02782165529162817,1.0431258009715972e-4,0.003457216940363008,0.028015378654665753,67106,5112,57142,823,43,1867,7,232,1880
municipality,Haddon,3400728740,Camden,007,230,0.26388483512898164,0.5240613031684282,0.056273122606607384,0.8546764457714026,0.025702602713052507,2.59622249626793e-4,0.030959953267995066,1.298111248133965e-4,0.0028558447458947233,0.029142597520607515,15407,867,13168,396,4,477,2,44,449
municipality,Wantage,3403776790,Sussex,037,231,0.2570475343200779,0.5240613031684282,0.07288872444732217,0.8578299879752105,0.014059753954305799,7.39987050226621e-4,0.011747294422347608,0,0.005272407732864675,0.03746184441772269,10811,788,9274,152,8,127,0,57,405
municipality,Stafford,3402970320,Ocean,029,232,0.25595274045776917,0.5240613031684282,0.08624244330293182,0.8576021246112451,0.011042387392109585,4.193311667889716e-4,0.014676590837614006,1.7472131949540482e-4,0.0017821574588531292,0.028060243910962016,28617,2468,24542,316,12,420,5,51,803
municipality,Little Egg Harbor,3402940560,Ocean,029,233,0.2545849680588669,0.5240613031684282,0.07414357197844496,0.8592667436489607,0.017657813702848343,0.0011547344110854503,0.010825635103926097,5.29253271747498e-4,0.0026462663587374902,0.033775981524249425,20784,1541,17859,367,24,225,11,55,702
municipality,Pequannock,3402758110,Morris,027,234,0.24529497287304125,0.5240613031684282,0.0786076681009569,0.8644916832573374,0.006293751204161583,5.137756085029863e-4,0.02536767066983495,1.9266585318861986e-4,0.002376212189326312,0.022156573116691284,15571,1224,13461,98,8,395,3,37,345
municipality,Lower,3400941610,Cape May,009,235,0.23286870392589842,0.5240613031684282,0.06660017228090856,0.8724667905880219,0.017273427936709433,0.0011334270299678106,0.006664550936210727,1.3601124359613728e-4,0.001813483247948497,0.03391213673663689,22057,1469,19244,381,25,147,3,40,748
municipality,Mantua,3401543440,Gloucester,015,236,0.22847316771951165,0.5240613031684282,0.039317361339021986,0.8761404660321628,0.031440761404660324,0.0013784049885132918,0.014309156547423695,0,0.003478831637676403,0.03393501805054152,15235,599,13348,479,21,218,0,53,517
municipality,Wall,3402576460,Monmouth,025,237,0.22743463007263798,0.5240613031684282,0.05877474081055608,0.8762299717247879,0.017379830348727615,4.901036757775683e-4,0.016701225259189444,4.14703110273327e-4,0.002752120640904807,0.027257304429783222,26525,1559,23242,461,13,443,11,73,723
municipality,Lacey,3402937380,Ocean,029,238,0.22724960305971553,0.5240613031684282,0.06979584714709475,0.8756238003838771,0.007782236956901064,7.677543186180423e-4,0.011655906473564823,1.7448961786773688e-4,0.0033153027394870007,0.030884662362589427,28655,2000,25091,223,22,334,5,95,885
municipality,Medford,3400545120,Burlington,005,239,0.22532940507218813,0.5240613031684282,0.04518920684165408,0.8779034167449076,0.017512348450830714,5.714985508429604e-4,0.023758011185043067,8.164265012042291e-5,0.0028166714291545905,0.03216720414744663,24497,1107,21506,429,14,582,2,69,788
municipality,Haddonfield,3400728770,Camden,007,240,0.2249799717464801,0.5240613031684282,0.03649402390438247,0.8780876494023905,0.010597609561752989,7.968127490039841e-4,0.02908366533864542,2.3904382470119523e-4,0.003745019920318725,0.040956175298804784,12550,458,11020,133,10,365,3,47,514
municipality,Southampton,3400568610,Burlington,005,241,0.21548379019566521,0.5240613031684282,0.045168169041388,0.8835901909469807,0.02491034215372686,6.784918096345837e-4,0.011534360763787922,8.723466123873219e-4,0.001841620626151013,0.03140447804594359,10317,466,9116,257,7,119,9,19,324
municipality,Point Pleasant,3402959880,Ocean,029,242,0.19911764719245328,0.5240613031684282,0.07005965894092181,0.8918219734966475,0.0030621403304999734,0.0010559104587930944,0.008130510532706827,5.807507523362019e-4,0.0019006388258275698,0.02338841666226704,18941,1327,16892,58,20,154,11,36,443
municipality,Ocean City,3400954360,Cape May,009,243,0.19208368063364933,0.5240613031684282,0.04880220856710304,0.8969632202333244,0.01896874165108202,8.014961261020571e-4,0.009350788137857334,0,0.0018701576275714667,0.023243387656959658,11229,548,10072,213,9,105,0,21,261
municipality,Upper,3400974810,Cape May,009,244,0.15001174006769524,0.5240613031684282,0.029906691123694075,0.9208868330807879,0.00638009410638807,9.570141159582104e-4,0.00645984528271792,4.785070579791052e-4,0.003907807640162692,0.031023207592311988,12539,375,11547,80,12,81,6,49,389
county,Middlesex,NA,NA,023,1,0.7257471972315253,0.6534269819145323,0.2256122730614508,0.3720167946128275,0.09338034326859901,0.0014105423077204905,0.2749214126428556,2.2226727273171363e-4,0.0082922790211447,0.02414408781267021,818834,184739,304620,76463,1155,225115,182,6790,19770
county,Essex,NA,NA,013,2,0.7172615438717556,0.6534269819145323,0.25099843406693456,0.24763349882858496,0.3921314898214351,0.001483387756588451,0.05377219922553078,1.9786596098520255e-4,0.014466065380740236,0.03931705895920077,823790,206770,203998,323034,1222,44297,163,11917,32389
county,Hudson,NA,NA,017,3,0.7161038416047456,0.6534269819145323,0.4034558192340708,0.28524215656411817,0.09876083404868052,0.0014773073408467865,0.17053000304599453,3.2259851023177247e-4,0.01263810816049622,0.027573173095561156,722260,291400,206019,71331,1067,123167,233,9128,19915
county,Mercer,NA,NA,021,4,0.7151310072820214,0.6534269819145323,0.2172409216394139,0.4292047143767254,0.19081811424930983,0.0010963049479719685,0.12711562964535994,2.6810363134423444e-4,0.004865682735187938,0.02939052877468677,376720,81839,161690,71885,413,47887,101,1833,11072
county,Union,NA,NA,039,5,0.7105495738465056,0.6534269819145323,0.3503561575624214,0.3478206745300203,0.20400844306696422,9.81241086907571e-4,0.055330280990101545,1.3363917788106845e-4,0.011088390416789475,0.03028117316891443,546247,191381,189996,111439,536,30224,73,6057,16541
county,Atlantic,NA,NA,001,6,0.6943992755956931,0.6534269819145323,0.2234596976373167,0.4627161994479475,0.1772544252829902,0.0014839575578009065,0.09408696092582744,2.836232874977842e-4,0.005231836714021627,0.035483299146597785,197445,44121,91361,34998,293,18577,56,1033,7006
county,Somerset,NA,NA,035,7,0.6769896308642522,0.6534269819145323,0.1684093996880189,0.4923463996376994,0.09662355960348211,9.057515221657526e-4,0.2047635820795384,2.2476056290779786e-4,0.006031634210570455,0.03069491269561717,298095,50202,146766,28803,270,61039,67,1798,9150
county,Camden,NA,NA,007,8,0.6708759295931326,0.6534269819145323,0.199383060291623,0.4946227777687036,0.19718037086383225,0.0013673474625904467,0.06821337153817256,1.8900195302018122e-4,0.005005051718867761,0.034039018403190166,428567,85449,211979,84505,586,29234,81,2145,14588
county,Cumberland,NA,NA,011,9,0.6691194504101792,0.6534269819145323,0.41458791351463636,0.35753977184205515,0.17282358439939757,0.0038084027212768536,0.014731594162757284,1.0386552876209601e-4,0.004050755621721744,0.0323541122093929,115534,47899,41308,19967,440,1702,12,468,3738
county,Bergen,NA,NA,003,10,0.6537546780741799,0.6534269819145323,0.2333660259430016,0.511360038304412,0.06047617944381376,9.215712016722141e-4,0.16107545814702406,1.5059194217269421e-4,0.007381579387695738,0.02526855563020797,776934,181310,397293,46986,716,125145,117,5735,19632
county,Passaic,NA,NA,031,11,0.6534269819145323,0.6534269819145323,0.43392548629037175,0.3799975609260351,0.10034553547836338,0.0013292953108803025,0.0582572816520661,1.036606435090144e-4,0.006713551088436757,0.01932762861033761,491990,213487,186955,49369,654,28662,51,3303,9509
county,Burlington,NA,NA,005,12,0.5526185045208373,0.6534269819145323,0.07855051357925233,0.6386942847847306,0.16432986815808637,0.0011836336313074194,0.06373340356639348,5.20550916386509e-4,0.0063798472430941795,0.046607898120749225,322735,25351,206129,53035,382,20569,168,2059,15042
county,Warren,NA,NA,041,13,0.535075127533774,0.6534269819145323,0.1939443856139938,0.6458406871396635,0.08816723536102286,6.667451072675216e-4,0.02435580656547829,7.844060085500255e-5,0.0043534533474526415,0.04259324626426638,25497,4945,16467,2248,17,621,2,111,1086
county,Morris,NA,NA,027,14,0.5318167014202098,0.6534269819145323,0.15145138361671448,0.6535557242651368,0.03322616311951942,7.642883710976709e-4,0.12702217964852924,2.0890548810003007e-4,0.004613754133526274,0.029157601357376148,392522,59448,256535,13042,300,49859,82,1811,11445
county,Monmouth,NA,NA,025,15,0.49786747498567474,0.6534269819145323,0.1331645754481617,0.6884571229214587,0.07030429156170008,7.585991472858783e-4,0.06521315824702746,1.5821051734839174e-4,0.0077279752704791345,0.03421606688653872,493014,65652,339419,34661,374,32151,78,3810,16869
county,Gloucester,NA,NA,015,16,0.41110481363712825,0.6534269819145323,0.06754607661096211,0.7564129014510694,0.09675658482910392,0.00101007496045664,0.03598445774018293,1.934186094491438e-4,0.0033225018912041815,0.038773983907571696,232656,15715,175984,22511,235,8372,45,773,9021
county,Hunterdon,NA,NA,019,17,0.36647097072056845,0.6534269819145323,0.07888093443858327,0.7879238884702336,0.029351921627731727,6.028636021100226e-4,0.06812358703843255,5.651846269781462e-5,0.004012810851544838,0.031047475508666163,53080,4187,41823,1558,32,3616,3,213,1648
county,Ocean,NA,NA,029,18,0.3225511682027008,0.6534269819145323,0.10516101072148631,0.8152029613844918,0.0280910135821481,7.725499802151834e-4,0.01848124553556899,1.6444522860456232e-4,0.00639966014652755,0.025727113420957518,583781,61391,475900,16399,451,10789,96,3736,15019
county,Sussex,NA,NA,037,19,0.3201003140666927,0.6534269819145323,0.10524198954283416,0.8166420878580686,0.018098940876793135,0.0013257660395346413,0.019454499411598217,1.0427373344654481e-4,0.004632733014553634,0.034499709523171114,67131,7065,54822,1215,89,1306,7,311,2316
county,Salem,NA,NA,033,20,0.2738366365361108,0.6534269819145323,0.05337432986439609,0.848470514033428,0.031141595711132133,0.001970987070324819,0.015689057079785556,0,0.002601702932828761,0.0467518133081047,12684,677,10762,395,25,199,0,33,593
county,Cape May,NA,NA,009,21,0.2666928187691455,0.6534269819145323,0.06568990257533419,0.8524280643455933,0.03380409334642399,0.001193263348689676,0.010663847141454573,3.0209198701004454e-4,0.002869873876595423,0.033048863378898875,66205,4349,56435,2238,79,706,20,190,2188
state,New Jersey,NA,NA,NA,NA,0.6825270686423857,0.6825270686423857,0.23291383927621184,0.4813147191953423,0.13588069216328238,0.0011899479984057552,0.11002647175447611,2.0864876535884975e-4,0.008062229080029739,0.03040345176689306,7845721,1827377,3776261,1066082,9336,863237,1637,63254,238537
