GEOID,Town,County,Best Towns Rank,Total Population,"Population (ACS, 2012-17)",pct_white,pct_black,pct_natam,pct_asian,pct_pacis,pct_other,pct_multi,racial_diversity,racial_diversity_rank,state_racial_diversity,more_racial_diverse_than_state,pct_not_hispanic,pct_hispanic,econ_diversity,econ_diversity_rank,state_econ_diversity,more_econ_diverse_than_state,mhi,density,density_rank
3403561980,Raritan Borough,Somerset,165,"8,011",7758,0.7474864655839134,0.025908739365815933,0,0.15532353699407064,0,0.04008765145656097,0.031193606599639084,0.41388725895699907,162,0.5069469017864137,0,0.8139984532095901,0.1860015467904099,0.872466,111,0.883128,0,78974,3892.19687769783,161
3401931320,High Bridge,Hunterdon,166,"3,542",3565,0.9506311360448808,0.020476858345021037,0,0.014586255259467041,0,0,0.014305750350631136,0.09546372811874837,477,0.5069469017864137,0,0.9046283309957924,0.09537166900420757,0.866857,182,0.883128,0,92961,1492.1928918435929,326
3400705440,Berlin,Camden,167,"7,606",7612,0.8650814503415659,0.04151339989490278,0,0.02745664739884393,0,0.0337624802942722,0.032186022070415134,0.24698100932537592,298,0.5069469017864137,0,0.9356279558591697,0.06437204414083027,0.864094,229,0.883128,0,90354,2121.5776556890846,280
3403727420,Green Twp.,Sussex,168,"3,486",3511,0.9493021931073768,0.003987467957846767,0,0.001708914839077186,0,0.032469381942466534,0.012532042153232698,0.09759521302662633,468,0.5069469017864137,0,0.9174024494446027,0.08259755055539732,0.843688,406,0.883128,0,117563,219.66503121490095,474
3400728740,Haddon,Camden,169,"14,706",14612,0.9364221188064604,0.023679167807281687,0,0.02053107035313441,0,0.010607719682452778,0.008759923350670681,0.12194212759815748,438,0.5069469017864137,0,0.9593484807007938,0.04065151929920613,0.862292,253,0.883128,0,86360,5434.151088330502,97
3403507180,Branchburg,Somerset,170,"14,712",14683,0.8596335898658313,0.04787849894435742,8.172716747258734e-4,0.08288496901178233,0,0.0034052986446911396,0.005380371858612,0.25182661003194806,296,0.5069469017864137,0,0.9669686031464959,0.03303139685350405,0.834137,442,0.883128,0,129237,732.5559651393157,395
3402554570,Oceanport,Monmouth,171,"5,755",5762,0.9560916348490107,0.0020826102047900035,0,0.025511975008677544,0,0.00399166955918084,0.012322110378340854,0.08506581980759176,486,0.5069469017864137,0,0.9165220409580007,0.08347795904199931,0.8615280000000001,261,0.883128,0,107571,1811.7255759896539,295
3403770380,Stanhope,Sussex,172,"3,341",3411,0.8607446496628555,0.02140134857812958,0,0.024626209322779244,0,0.032541776605101144,0.06068601583113457,0.2533124204281232,295,0.5069469017864137,0,0.8973907944884199,0.10260920551158018,0.853977,340,0.883128,0,83813,1858.0928920007632,294
3401364590,Roseland,Essex,173,"5,937",5907,0.8528864059590316,0,0,0.1015744032503809,0,0.008972405620450314,0.036566785170137124,0.260849785294318,285,0.5069469017864137,0,0.9266971389876418,0.07330286101235822,0.85164,354,0.883128,0,110208,1670.5294776768335,310
3402345900,Middlesex,Middlesex,174,"13,867",13875,0.6834594594594594,0.09744144144144144,0,0.07358558558558559,0,0.11163963963963965,0.033873873873873875,0.5043626458891324,103,0.5069469017864137,0,0.753945945945946,0.24605405405405406,0.864514,221,0.883128,0,73196,3944.436551031302,154
3402570140,Spring Lake Heights,Monmouth,175,"4,618",4645,0.9689989235737352,0.006243272335844994,0,0.02303552206673843,0,0,0.001722282023681378,0.060468506131226785,499,0.5069469017864137,0,0.9621097954790097,0.03789020452099031,0.877156,63,0.883128,0,78829,3618.3745632145005,177
3404129820,Hardwick,Warren,176,"1,643",1559,0.9634381013470174,0.008980115458627326,0,0.01924310455420141,0,0.001924310455420141,0.006414368184733804,0.07129123823638206,494,0.5069469017864137,0,0.9640795381654907,0.0359204618345093,0.845617,399,0.883128,0,105139,42.58033611301772,528
3404155530,Oxford,Warren,177,"2,454",2609,0.9666538903794557,0.021464162514373324,0.006899195093905711,0,0,0,0.004982752012265236,0.06504711923126028,497,0.5069469017864137,0,0.9375239555385205,0.062476044461479495,0.862614,249,0.883128,0,82578,450.87136150033973,426
3400382570,Wood-Ridge,Bergen,178,"9,018",8350,0.7935329341317365,0.02682634730538922,0,0.13868263473053893,0,0.016766467065868262,0.024191616766467066,0.34948660762307715,209,0.5069469017864137,0,0.8626347305389221,0.13736526946107785,0.8565119999999999,324,0.883128,0,102283,7611.885077414668,55
3402749080,Mount Olive,Morris,179,"29,253",29010,0.8099620820406757,0.06494312306101345,0.004894863840055153,0.08507411237504309,0,0.013512581868321268,0.021613236814891416,0.3318325302606371,222,0.5069469017864137,0,0.8721475353326439,0.12785246466735609,0.872954,104,0.883128,0,86773,989.9932049672582,370
3402334890,Jamesburg,Middlesex,180,"6,068",6038,0.8275919178535939,0.05481947664789665,0,0.08082146406094734,0.002484266313348791,0.006955945677376615,0.0273269294468367,0.3047530155981314,243,0.5069469017864137,0,0.80804902285525,0.19195097714474993,0.8422310000000001,416,0.883128,0,83095,6880.583402318953,66
3400582420,Woodland,Burlington,181,"1,775",1510,0.9059602649006623,0.023178807947019868,0,0.005960264900662252,0,0.009933774834437087,0.05496688741721854,0.17554317793079244,365,0.5069469017864137,0,0.9483443708609272,0.051655629139072845,0.841517,422,0.883128,0,95074,15.968993194873756,533
3400365280,Rutherford,Bergen,182,"18,782",18622,0.7427773601116958,0.022822468048544733,0.001073998496402105,0.17543765438728387,5.369992482010525e-4,0.01358608097948663,0.04376543872838578,0.4148811206163291,161,0.5069469017864137,0,0.8320266351627108,0.16797336483728922,0.86959,147,0.883128,0,93787,6619.961001545639,70
3404141490,Lopatcong,Warren,183,"8,348",8300,0.8632530120481928,0.061204819277108434,0,0.047469879518072286,0,0.018313253012048194,0.009759036144578313,0.24836420380316437,297,0.5069469017864137,0,0.9346987951807229,0.0653012048192771,0.887913,5,0.883128,1,78153,1169.3105678968193,352
3403177840,Wayne,Passaic,184,"55,072",55154,0.870580556260652,0.01787721652101389,5.983246908655763e-4,0.08204300685353737,7.252420495340319e-5,0.014015302607245168,0.014813068861732604,0.23462262624831387,313,0.5069469017864137,0,0.8793559850600138,0.12064401493998622,0.860488,281,0.883128,0,108092,2322.1046617909456,259
3402347280,Monroe,Middlesex,185,"45,332",43796,0.7391314275276281,0.03790300484062471,0.00171248515846196,0.19837428075623345,0,0.004749292172801169,0.018129509544250615,0.4125415723015936,164,0.5069469017864137,0,0.9592428532286054,0.04075714677139465,0.878926,44,0.883128,0,78263,1043.2538478587192,365
3401559070,Pitman,Gloucester,186,"8,846",8886,0.9153724960612198,0.02048165653837497,0.0012379023182534324,0.02284492460049516,0,0.0021381949133468378,0.0379248255683097,0.15970740794607008,384,0.5069469017864137,0,0.9720909295521044,0.027909070447895565,0.849347,373,0.883128,0,73538,3920.9638259479584,158
3402359010,Piscataway,Middlesex,187,"57,887",57695,0.3628217349857007,0.19842274027212065,0.001854580119594419,0.3803449172371956,9.012912730739232e-4,0.024473524568853454,0.031181211543461304,0.68275107554518,9,0.5069469017864137,1,0.8865759597885432,0.1134240402114568,0.870889,128,0.883128,0,89617,3062.489438144347,212
3402131620,Hightstown,Mercer,188,"5,384",5527,0.7571919667088837,0.06658223267595441,0,0.04667993486520716,0,0.12267052650624208,0.006875339243712683,0.40495278716136307,169,0.5069469017864137,0,0.6388637597249864,0.36113624027501356,0.8596900000000001,290,0.883128,0,72973,4515.465113348892,126
3402139510,Lawrence Twp.,Mercer,189,"33,161",33288,0.68985820716174,0.11821076664263398,4.5061283345349673e-4,0.1566029800528719,6.909396779620283e-4,0.011776015380918048,0.02241047825042057,0.48495579077668194,115,0.5069469017864137,0,0.9142333573660177,0.08576664263398222,0.852803,350,0.883128,0,96529,1526.396076347008,325
3402119780,East Windsor,Mercer,190,"27,725",27675,0.6591508581752484,0.0814453477868112,2.8906955736224027e-4,0.19718157181571816,0,0.034688346883468835,0.027244805781391147,0.5180605848142191,91,0.5069469017864137,1,0.7683468834688347,0.2316531165311653,0.8742030000000001,92,0.883128,0,85636,1769.9672868444034,301
3402545990,Middletown,Monmouth,191,"65,603",65952,0.9316624211547793,0.01078056768558952,6.519893255701116e-4,0.033418243571082,0,0.010537967006307618,0.012948811256671518,0.1304929878133474,425,0.5069469017864137,0,0.9423368510431829,0.05766314895681708,0.862379,250,0.883128,0,105035,1609.3707242428934,319
3400351660,New Milford,Bergen,192,"16,868",16760,0.7105011933174225,0.03383054892601432,0.003520286396181384,0.18042959427207636,0,0.05041766109785203,0.02130071599045346,0.45848065629610224,134,0.5069469017864137,0,0.8245226730310262,0.17547732696897375,0.866293,193,0.883128,0,84025,7370.161228192325,59
3401923700,Flemington,Hunterdon,193,"4,621",4650,0.7286021505376344,0.0189247311827957,0,0.13956989247311827,0,0.08301075268817204,0.02989247311827957,0.44151666088565156,144,0.5069469017864137,0,0.6673118279569893,0.33268817204301077,0.883235,20,0.883128,1,60869,4311.89603750649,135
3400512940,Cinnaminson,Burlington,194,"16,495",16528,0.9062197483059051,0.04743465634075508,1.2100677637947725e-4,0.01796950629235237,7.260406582768635e-4,0.013734269119070669,0.013794772507260406,0.1758133503273861,364,0.5069469017864137,0,0.9405251694094869,0.05947483059051307,0.8596900000000001,290,0.883128,0,97993,2202.312149838688,272
3402958590,Pine Beach,Ocean,195,"2,168",2185,0.9505720823798627,0.020594965675057208,0,0.019679633867276888,0,0,0.009153318077803204,0.09551749236787133,476,0.5069469017864137,0,0.9574370709382151,0.042562929061784896,0.865947,201,0.883128,0,95909,3559.9497888133346,183
3400508950,Burlington,Burlington,196,"22,824",22713,0.5332628890943513,0.2942808083476423,7.044423898208075e-4,0.07652005459428521,0,0.03359309646457976,0.06163870910932066,0.6182458553680689,32,0.5069469017864137,1,0.8971514110861621,0.10284858891383789,0.868779,156,0.883128,0,81738,1693.066700694936,308
3400347700,Moonachie,Bergen,197,"2,800",2783,0.6877470355731226,0,0,0.08228530362917715,0,0.1606180380883938,0.0693496227093065,0.4896256195377483,110,0.5069469017864137,0,0.6963708228530363,0.3036291771469637,0.857304,312,0.883128,0,59700,1670.0800526480866,311
3401309250,Caldwell,Essex,198,"8,085",8032,0.8854581673306773,0.029133466135458166,0,0.035109561752988044,0,0.02975597609561753,0.020542828685258963,0.21257496780805063,331,0.5069469017864137,0,0.8764940239043825,0.12350597609561753,0.872347,114,0.883128,0,85162,6886.432928573002,65
3400545120,Medford,Burlington,199,"23,496",23353,0.9183830771207125,0.021538988566779427,4.282105082858733e-5,0.024536462124780542,6.851368132573973e-4,0.013402988909347836,0.021410525414293665,0.15486803569989516,390,0.5069469017864137,0,0.9658716224896159,0.034128377510384104,0.8402149999999999,426,0.883128,0,113469,600.0119214804544,408
3402160900,Princeton,Mercer,200,"31,822",30722,0.7318859449254606,0.06360263003710696,4.23149534535512e-4,0.16854371460191395,9.764989258511815e-4,0.008821040296855674,0.025747021678276152,0.43114883285821604,148,0.5069469017864137,0,0.9257860816353102,0.0742139183646898,0.817673,481,0.883128,0,125506,1713.2402727172755,307
3403577600,Watchung,Somerset,201,"5,985",5961,0.8007045797684952,0.010400939439691326,0,0.1486327797349438,0,0.03439020298607616,0.005871498070793491,0.33545513263377424,219,0.5069469017864137,0,0.867807414863278,0.13219258513672202,0.814971,485,0.883128,0,121678,989.2075998575606,371
3400322470,Fair Lawn,Bergen,202,"33,710",33447,0.8194157921487727,0.016384130116303405,7.773492390946871e-4,0.13253804526564417,4.185726672048315e-4,0.014679941399826592,0.015786169163153646,0.31025750312342615,241,0.5069469017864137,0,0.8631566358716776,0.13684336412832243,0.857299,313,0.883128,0,109747,6509.933897405317,72
3402959790,Plumsted,Ocean,203,"8,543",8509,0.9444117992713598,0.03737219414737337,0,0.00822658361734634,0,0.00564108590903749,0.004348337054883065,0.10657126593825472,456,0.5069469017864137,0,0.9118580326712892,0.08814196732871078,0.8500449999999999,367,0.883128,0,91438,214.29159544278136,475
3402354705,Old Bridge,Middlesex,204,"67,032",66880,0.7513307416267943,0.06976674641148325,8.971291866028708e-4,0.1369916267942584,0,0.0190938995215311,0.021919856459330145,0.4110221500230363,166,0.5069469017864137,0,0.8647727272727272,0.13522727272727272,0.859943,288,0.883128,0,88540,1757.1738008316727,303
3400572060,Tabernacle,Burlington,205,"6,882",6920,0.9411849710982659,0.008092485549132947,0,0.008670520231213872,0,0.024277456647398842,0.01777456647398844,0.11312485382070891,447,0.5069469017864137,0,0.9585260115606936,0.04147398843930636,0.836497,438,0.883128,0,99549,140.87857519914726,501
3400355950,Paramus,Bergen,206,"27,032",26919,0.6562650915710093,0.03165050707678591,8.544150971432817e-4,0.28288569411939524,0,0.010698762955533266,0.017645529180132992,0.4878635007956812,111,0.5069469017864137,0,0.9055314090419406,0.09446859095805936,0.861918,257,0.883128,0,105114,2571.3876516892365,242
3402764050,Rockaway,Morris,207,"6,474",6473,0.8433492970801792,0.04804572841031979,0,0.07662598486018847,0,0.02085586281476904,0.011123126834543489,0.28002333857576966,264,0.5069469017864137,0,0.8286729491734899,0.17132705082651012,0.838817,432,0.883128,0,83714,3123.61878572971,210
3402748690,Mount Arlington,Morris,208,"5,868",5405,0.8893617021276595,0.0549491211840888,0,0.03885291396854764,0,0.014061054579093433,0.0027752081406105457,0.20430139290974125,339,0.5069469017864137,0,0.9135985198889917,0.08640148011100833,0.854447,334,0.883128,0,90625,2488.6806216376503,249
3403913150,Clark,Union,209,"16,109",15607,0.9425257897097457,0.013391426923816237,0,0.027551739604023837,0,0.006343307490228743,0.010187736272185558,0.11056267954148924,452,0.5069469017864137,0,0.8634587044275005,0.13654129557249953,0.859328,298,0.883128,0,100192,3626.378313005445,176
3401577180,Washington Twp.,Gloucester,210,"47,848",48119,0.8703630582514184,0.055487437394792075,5.403271057170764e-4,0.04436916810407531,0,0.006670961574430059,0.022569047569567114,0.23686651245444346,308,0.5069469017864137,0,0.9608470666472703,0.039152933352729694,0.860119,285,0.883128,0,91149,2250.436609431843,265
3404140110,Liberty,Warren,211,"2,843",2857,0.9404970248512425,0.004200210010500525,0,0.039901995099754985,0,0.0056002800140007,0.009800490024501224,0.11372812252793252,444,0.5069469017864137,0,0.9555477773888694,0.044452222611130555,0.831285,448,0.883128,0,101016,246.21418473533635,464
3401578800,West Deptford,Gloucester,212,"21,248",21348,0.8548810192992318,0.0882049840734495,0.0013115982761851227,0.02004871650740116,9.36855911560802e-4,0.020985572418961963,0.013631253513209669,0.26036756928178484,287,0.5069469017864137,0,0.9605115233277122,0.0394884766722878,0.869953,139,0.883128,0,71705,1385.2006051837755,338
3403375110,Upper Pittsgrove Twp.,Salem,213,"3,360",3397,0.9364144833676774,0.011480718280836032,0.0061819252281424784,0.012658227848101266,0,0.013541360023550192,0.01972328525169267,0.12222528510281405,436,0.5069469017864137,0,0.9531939947012069,0.04680600529879305,0.8566860000000001,320,0.883128,0,95489,84.23393738824159,522
3403382720,Woodstown,Salem,214,"3,454",3501,0.864895744073122,0.08911739502999143,0,0,0,8.56898029134533e-4,0.045129962867752074,0.24197599396459213,301,0.5069469017864137,0,0.9634390174235933,0.03656098257640674,0.87692,65,0.883128,0,76071,2209.298416400481,269
3402346620,Milltown,Middlesex,215,"7,162",7069,0.8859810439949073,0.052624133540811996,0,0.03918517470646485,0,0.003112179940585656,0.01909746781723016,0.2103584133929841,333,0.5069469017864137,0,0.8707030697411232,0.12929693025887679,0.842976,410,0.883128,0,99704,4564.129321874337,121
3401343800,Maplewood,Essex,216,"24,847",24706,0.5655306403302841,0.34181980085809116,0.001538087913867077,0.027847486440540758,0,0.022990366712539463,0.04027361774467741,0.5604059491256455,67,0.5069469017864137,1,0.9209908524245123,0.07900914757548774,0.8336330000000001,443,0.883128,0,126000,6371.716793469983,76
3401524840,Franklin Twp.,Gloucester,217,"16,499",16579,0.8385306713312021,0.06755534109415526,0,0.024549128415465346,0,0.040955425538331626,0.028409433620845647,0.28921548662085383,258,0.5069469017864137,0,0.9312383135291634,0.0687616864708366,0.8584529999999999,304,0.883128,0,81057,296.5450529038397,455
3403160090,Pompton Lakes,Passaic,218,"11,206",11205,0.8768406961178046,0.01320838911200357,0,0.055510932619366356,0,0.022400713966979027,0.032039268183846496,0.2263661617564512,320,0.5069469017864137,0,0.830611334225792,0.16938866577420794,0.849824,369,0.883128,0,92952,3852.453430872295,162
3402740290,Lincoln Park,Morris,219,"10,468",10464,0.8886659021406728,0.023413608562691132,0,0.0529434250764526,0,0.013379204892966361,0.021597859327217125,0.20627624039666514,335,0.5069469017864137,0,0.884269877675841,0.11573012232415902,0.850983,361,0.883128,0,91285,1640.5137892029416,314
3404133930,Independence,Warren,220,"5,514",5541,0.9249232990434939,0.024724778920772423,0,0.022920050532394876,0.0016242555495397943,0.004150875293268363,0.02165674066053059,0.142891365089583,410,0.5069469017864137,0,0.9332250496300307,0.06677495036996932,0.848573,380,0.883128,0,98589,280.64336880853944,458
3400776220,Voorhees,Camden,221,"29,462",29386,0.6672224868985231,0.10328047369495678,0.004015517593411829,0.19199618866126728,0,0.01092356904648472,0.02256176410535629,0.5066402783280404,100,0.5069469017864137,0,0.9561015449533792,0.04389845504662084,0.872923,105,0.883128,0,85199,2556.9997162898144,243
3402763300,Riverdale,Morris,222,"4,247",4238,0.918593676262388,0,0,0.045776309579990564,0,0.030202925908447382,0.005427088249174139,0.15314851739169255,393,0.5069469017864137,0,0.8949976403964134,0.1050023596035866,0.848096,386,0.883128,0,100602,2100.162196785224,284
3403176730,Wanaque,Passaic,223,"11,994",11782,0.8709896452215243,0.03989135970123918,0,0.04354099473773553,0,0.00772364624002716,0.037854354099473776,0.23639729227978856,309,0.5069469017864137,0,0.9029876082159226,0.0970123917840774,0.861745,259,0.883128,0,83010,1471.0708191005801,328
3404128260,Greenwich,Warren,224,"5,532",5555,0.8111611161116111,0.07416741674167417,0,0.08946894689468947,0,0.00486048604860486,0.02034203420342034,0.32807472286382566,226,0.5069469017864137,0,0.9537353735373537,0.046264626462646265,0.842629,413,0.883128,0,109267,527.5555806211341,422
3404106160,Blairstown,Warren,225,"5,808",5833,0.9727412995028287,0.009429110234870563,0,0.009943425338590777,0,0.007886164923709926,0,0.053524392817058564,508,0.5069469017864137,0,0.8721069775415738,0.1278930224584262,0.8402000000000001,427,0.883128,0,88594,189.2752172668881,483
3401978230,West Amwell,Hunterdon,226,"2,767",2781,0.9478604818410644,0.011866235167206042,0,0.02193455591513844,0,0.005393743257820928,0.012944983818770227,0.10074190961138796,462,0.5069469017864137,0,0.9683567062207838,0.03164329377921611,0.8500840000000001,366,0.883128,0,110000,128.5329633460873,505
3403754660,Ogdensburg,Sussex,227,"2,282",2433,0.9284833538840938,0.004521167283189478,0,0.031237155774763666,0.0032881216605014385,0.006987258528565557,0.02548294286888615,0.13621344680258718,419,0.5069469017864137,0,0.9124537607891492,0.08754623921085081,0.844648,402,0.883128,0,82500,1082.9533103720946,363
3400518790,Eastampton,Burlington,228,"5,953",6003,0.6375145760453107,0.1985673829751791,0.005330667999333667,0.07762785274029652,0,0.033483258370814596,0.047476261869065464,0.5447165361735813,76,0.5069469017864137,1,0.9243711477594536,0.0756288522405464,0.82965,456,0.883128,0,90938,1044.3492026941217,364
3400917560,Dennis,Cape May,229,"6,253",6298,0.9842807240393776,0.0033343918704350586,0,0.007462686567164179,0,0,0.004922197523023182,0.031100418396117546,518,0.5069469017864137,0,0.939028262940616,0.06097173705938393,0.856656,322,0.883128,0,67024,103.58649205509691,513
3400578200,Westampton,Burlington,230,"8,760",8730,0.6038946162657503,0.22348224513172968,0,0.05441008018327606,0,0.015005727376861398,0.10320733104238258,0.5715295966955726,58,0.5069469017864137,1,0.8789232531500573,0.12107674684994273,0.827361,465,0.883128,0,105000,791.8321013939058,392
3402934680,Jackson,Ocean,231,"57,073",56501,0.8767278455248579,0.05451230951664572,3.008796304490186e-4,0.03472504911417497,0,0.015751933594095678,0.01798198261977664,0.2265992983170776,319,0.5069469017864137,0,0.9048689403727368,0.09513105962726323,0.860708,277,0.883128,0,88063,569.3123151880748,416
3402530690,Hazlet,Monmouth,232,"20,015",20082,0.9168907479334728,0.023005676725425753,0,0.04441788666467483,0,0.006921621352454934,0.008764067323971716,0.15668442881844025,386,0.5069469017864137,0,0.9209242107359825,0.07907578926401752,0.864699,219,0.883128,0,94657,3607.070429139626,179
3402369390,South Plainfield,Middlesex,233,"24,435",24154,0.6190279042808644,0.11161712345781237,0,0.16875051751262732,0,0.07510143247495239,0.02550302227374348,0.56957870500698,59,0.5069469017864137,1,0.8348927713836217,0.16510722861637825,0.854231,338,0.883128,0,91889,2900.829515067512,219
3402543050,Manasquan,Monmouth,234,"5,903",5824,0.9258241758241759,0.01304945054945055,0,0.049107142857142856,0,0.004635989010989011,0.007383241758241758,0.14019179116728042,415,0.5069469017864137,0,0.920157967032967,0.07984203296703296,0.862745,246,0.883128,0,106298,4210.186153806203,141
3403300880,Alloway,Salem,235,"3,327",3362,0.8842950624628197,0.07168352171326592,0,0.00594883997620464,0,0.00446162998215348,0.03361094586555621,0.21169872469752393,332,0.5069469017864137,0,0.9767995240928019,0.023200475907198096,0.863039,243,0.883128,0,71648,100.65348725595307,516
3400745510,Merchantville,Camden,236,"3,770",3769,0.5866277527195543,0.18890952507296366,0,0.06049349960201645,0,0.15786680817192889,0.006102414433536747,0.5915624389975025,43,0.5069469017864137,1,0.7792517909259751,0.22074820907402495,0.88398,15,0.883128,1,70563,6284.577912483114,78
3403925800,Garwood,Union,237,"4,408",4365,0.9500572737686139,0.015578465063001146,0,0.01695303550973654,0,0.009621993127147767,0.007789232531500573,0.09670782767746677,471,0.5069469017864137,0,0.8462772050400916,0.15372279495990837,0.8656159999999999,204,0.883128,0,79063,6571.96892370011,71
3400566810,Shamong,Burlington,238,"6,433",6470,0.9499227202472952,0.00401854714064915,0,0.01854714064914992,0,0.0021638330757341576,0.02534775888717156,0.0966394893564162,472,0.5069469017864137,0,0.9584234930448222,0.04157650695517774,0.846982,393,0.883128,0,102316,145.74751029326606,498
3404177300,Washington Twp.,Warren,239,"6,461",6494,0.9186941792423776,0.04927625500461965,0.0029257776408992916,0.01971050200184786,0,0,0.009393286110255621,0.15308755783097594,394,0.5069469017864137,0,0.9716661533723437,0.028333846627656298,0.84207,418,0.883128,0,105768,367.67784966849814,438
3400517440,Delran,Burlington,240,"16,623",16747,0.821400847913059,0.09595748492267271,0,0.049799964172687644,0.0022093509285245117,0.013256105571147071,0.017376246491908998,0.3131302321948354,238,0.5069469017864137,0,0.9774885054039529,0.022511494596047052,0.856631,323,0.883128,0,94321,2540.825034804378,244
3402525200,Freehold Borough,Monmouth,241,"11,894",11938,0.6812698944546826,0.1296699614675825,0.00712012062321997,0.01951750712012062,0,0.1474283799631429,0.014994136371251465,0.49666545145675167,107,0.5069469017864137,0,0.5064499916233876,0.4935500083766125,0.882077,23,0.883128,0,57717,6126.3985706039675,81
3404159820,Pohatcong,Warren,242,"3,231",3254,0.926859250153657,0.023048555623847573,0,0.006760909649661954,0,0.019053472649047325,0.02427781192378611,0.13940253761716948,416,0.5069469017864137,0,0.9345421020282729,0.0654578979717271,0.848831,377,0.883128,0,74888,243.6503514136254,465
3402579310,West Long Branch,Monmouth,243,"7,972",7944,0.9206948640483383,0.03688318227593152,0,0.007804632426988922,0,0.014098690835850957,0.020518630412890232,0.1502798986155861,397,0.5069469017864137,0,0.926233635448137,0.07376636455186304,0.867482,176,0.883128,0,100000,2779.3333431281576,225
3403747430,Montague,Sussex,244,"3,695",3753,0.918998134825473,0.022648547828403944,0,0.02158273381294964,0.0015987210231814548,0.002664535038635758,0.03250732747135625,0.15339727507451362,392,0.5069469017864137,0,0.9818811617372768,0.018118838262723154,0.8669020000000001,181,0.883128,0,70329,83.19669003045175,523
3400120290,Egg Harbor,Atlantic,245,"43,296",43651,0.6877505669973196,0.07981489542049437,0.0017639916611303292,0.12306705459210557,0,0.05926553801745665,0.04833795331149344,0.4996311667444814,105,0.5069469017864137,0,0.8298091681748414,0.17019083182515865,0.869669,145,0.883128,0,78099,655.4832244497836,405
3400777630,Waterford,Camden,246,"10,774",10749,0.8712438366359662,0.04037584891617825,0,0.0034421806679691136,0,0.03739882779793469,0.04753930598195181,0.23563346140648367,312,0.5069469017864137,0,0.9410177690947995,0.05898223090520048,0.8305750000000001,451,0.883128,0,89898,298.2448570437868,454
3400324420,Fort Lee,Bergen,247,"37,907",37058,0.5046413729828917,0.025905337578930324,0.003427060283879324,0.4141885692697933,7.555723460521345e-4,0.020940147876302013,0.030141939662151222,0.5717544852936677,56,0.5069469017864137,1,0.8689891521398888,0.1310108478601112,0.884142,14,0.883128,1,76578,14613.66119992952,16
3402939390,Lavallette,Ocean,248,"1,849",2042,0.9955925563173359,0,0,0,0,0,0.004407443682664055,0.008776036245696561,530,0.5069469017864137,0,0.9681684622918707,0.031831537708129284,0.87282,106,0.883128,0,68098,2525.7690107908243,246
3400306490,Bogota,Bergen,249,"8,567",8437,0.6825885978428351,0.10619888585990281,0,0.05914424558492355,0,0.11568092924025128,0.036387341472087234,0.5045904449419636,102,0.5069469017864137,0,0.5549365888348939,0.44506341116510606,0.873328,99,0.883128,0,79356,11029.832040263946,31
3401578110,Wenonah,Gloucester,250,"2,239",2193,0.9197446420428637,0.012311901504787962,0,0.0168718650250798,0,0.019151846785225718,0.03191974464204286,0.15224788735205852,396,0.5069469017864137,0,0.9790241678066576,0.020975832193342453,0.843064,409,0.883128,0,110694,2255.333802929572,264
3402954300,Ocean Twp.,Ocean,251,"9,049",8838,0.9763521158633175,0.004978501923512107,0.005544240778456664,0.004525910839556461,0,0,0.008599230595157275,0.04658659112625485,514,0.5069469017864137,0,0.975673229237384,0.024326770762615975,0.853147,347,0.883128,0,67288,429.96286627954834,432
3402904180,Beachwood,Ocean,252,"11,248",11193,0.9488966318234611,0.012775842044134728,8.93415527561869e-4,0.0032162958992227285,0,0.014830697757527026,0.01938711694809256,0.09882500732400401,466,0.5069469017864137,0,0.9218261413383365,0.07817385866166354,0.848772,378,0.883128,0,72815,3930.366788165794,157
3400121870,Estell Manor,Atlantic,253,"1,720",1742,0.965556831228473,0.012629161882893225,0,0.004592422502870264,0,0.006888633754305396,0.010332950631458095,0.06736519644996775,496,0.5069469017864137,0,0.9512055109070034,0.04879448909299656,0.836641,437,0.883128,0,85313,32.67028182673804,530
3402544520,Matawan,Monmouth,254,"8,869",8898,0.8202966958867162,0.0814789840413576,0,0.07529781973477186,0,0.0014610024724657227,0.021465497864688696,0.31434184209331073,237,0.5069469017864137,0,0.8970555180939537,0.1029444819060463,0.870673,129,0.883128,0,86149,3935.408064283181,155
3403765700,Sandyston,Sussex,255,"1,856",1854,0.9600862998921251,0.0048543689320388345,0,0.022114347357065803,0,0.008629989212513484,0.004314994606256742,0.0776285916104309,489,0.5069469017864137,0,0.9390507011866235,0.06094929881337648,0.848002,388,0.883128,0,80190,44.77650674545072,527
3402521570,Englishtown,Monmouth,256,"1,943",2131,0.8320037541060535,0.03144063819802909,0,0.07836696386672924,0,0.03144063819802909,0.02674800563115908,0.29893588886190103,249,0.5069469017864137,0,0.9023932426091037,0.09760675739089629,0.862293,252,0.883128,0,77992,3744.783854524272,171
3404137320,Knowlton,Warren,257,"2,972",2976,0.9250672043010753,0.0114247311827957,0,0.033602150537634407,0,0,0.029905913978494625,0.14209667483235056,412,0.5069469017864137,0,0.9858870967741935,0.014112903225806451,0.866714,187,0.883128,0,85652,120.24746983050444,507
3402969510,South Toms River,Ocean,258,"3,772",3741,0.5749799518845229,0.18952151831061215,8.019246190858059e-4,0.00801924619085806,0,0.08019246190858059,0.14648489708634055,0.6055260416141928,37,0.5069469017864137,1,0.7059609730018711,0.29403902699812884,0.863042,242,0.883128,0,62500,3189.5533806048757,204
