GEOID,Town,County,Best Towns Rank,Total Population,"Population (ACS, 2012-17)",pct_white,pct_black,pct_natam,pct_asian,pct_pacis,pct_other,pct_multi,racial_diversity,racial_diversity_rank,state_racial_diversity,more_racial_diverse_than_state,pct_not_hispanic,pct_hispanic,econ_diversity,econ_diversity_rank,state_econ_diversity,more_econ_diverse_than_state,density,density_rank
3403527510,Green Brook,Somerset,20,"7,212",7210,0.690152565880721,0.0585298196948682,0,0.246185852981969,0,0,0.00513176144244105,0.459629886830781,131,0.506946901786414,0,0.882108183079057,0.117891816920943,0.831327,446,0.883128,0,1612.05580730644,316
3403905320,Berkeley Heights,Union,21,"13,759",13576,0.849955804360636,0.0165733647613435,7.36593989393047e-4,0.123232174425457,0,0.00243076016499705,0.00707130229817325,0.262057830918648,282,0.506946901786414,0,0.944534472598704,0.0554655274012964,0.778505,511,0.883128,0,2185.7280750841,275
3400353430,Northvale,Bergen,22,"4,985",4872,0.687192118226601,0.021551724137931,8.21018062397373e-4,0.260878489326765,0,0.0199096880131363,0.00964696223316913,0.458754796012737,133,0.506946901786414,0,0.901477832512315,0.0985221674876847,0.86362,236,0.883128,0,3761.10426761576,170
3402133180,Hopewell Twp.,Mercer,23,"18,265",18503,0.839917851159271,0.0552883316218992,0,0.0663135707723072,0,0.0115116467599849,0.0269685996865373,0.286223890641706,261,0.506946901786414,0,0.946224936496784,0.0537750635032157,0.821111,476,0.883128,0,318.843630627646,449
3400300700,Allendale,Bergen,24,"6,906",6820,0.851173020527859,0.0108504398826979,0,0.117448680351906,0,0,0.0205278592375367,0.261171171558552,284,0.506946901786414,0,0.981964809384164,0.0180351906158358,0.79451,503,0.883128,0,2202.65865935106,271
3403915640,Cranford,Union,25,"24,439",23972,0.89325045886868,0.0280744201568497,0,0.0310779242449524,0,0.0342482896712832,0.0133489070582346,0.198998468623316,345,0.506946901786414,0,0.90030035040881,0.0996996495911897,0.847659,389,0.883128,0,4963.5317016421,111
3400547880,Moorestown,Burlington,26,"20,540",20568,0.83522948269156,0.0631077401789187,5.34811357448464e-4,0.0722481524698561,0,0.00539673278879813,0.0234830805134189,0.292608463018611,255,0.506946901786414,0,0.978802022559315,0.0211979774406846,0.821781,473,0.883128,0,1399.83357977105,336
3403531890,Hillsborough,Somerset,27,"40,003",39712,0.738567687348912,0.0546686140209508,0.00181305398871878,0.168714746172442,0,0.0106768734891217,0.025559024979855,0.422293901718887,155,0.506946901786414,0,0.92254230459307,0.0774576954069299,0.844357,405,0.883128,0,728.192360232792,396
3400330150,Harrington Park,Bergen,28,"4,846",4819,0.782112471467109,0.00664038182195476,0,0.18717576260635,0,0.00415023863872173,0.0199211454658643,0.35280714468017,208,0.506946901786414,0,0.926333264162689,0.0736667358373106,0.838559,433,0.883128,0,2630.55731971581,238
3402368790,South Brunswick,Middlesex,29,"46,561",45602,0.448072452962589,0.089930266216394,0.00225867286522521,0.423446340072804,3.28932941537652e-4,0.0171702995482654,0.0187930353931845,0.611183614027425,36,0.506946901786414,1,0.931581948160168,0.0684180518398316,0.851022,360,0.883128,0,1121.91526554868,359
3403576940,Warren Twp.,Somerset,30,"16,029",15998,0.788661082635329,0.00793849231153894,0.00137517189648706,0.181085135641955,0,0,0.0209401175146893,0.344718471106551,213,0.506946901786414,0,0.943305413176647,0.0566945868233529,0.789469,505,0.883128,0,818.277817569978,389
3400317530,Demarest,Bergen,31,"5,032",5031,0.637249055853707,0.00278274696879348,0,0.325581395348837,0,0.00616179685947128,0.028225004969191,0.487068033489523,113,0.506946901786414,0,0.921089246670642,0.078910753329358,0.799802,502,0.883128,0,2434.34396674487,254
3401962250,Readington Twp.,Hunterdon,32,"15,963",15962,0.932715198596667,0.00732990853276532,0.00112767823581005,0.0413482019797018,0,0.00889612830472372,0.00858288435033204,0.128124878279938,429,0.506946901786414,0,0.956960280666583,0.0430397193334169,0.82903,461,0.883128,0,334.379371886991,446
3402729550,Hanover Twp.,Morris,33,"14,661",14436,0.835272928789138,0.0130229980604045,0,0.137780548628429,0,0.00512607370462732,0.00879745081740094,0.283062384600673,263,0.506946901786414,0,0.912995289553893,0.087004710446107,0.849064,375,0.883128,0,1371.59692640216,339
3402745330,Mendham Borough,Morris,34,"4,978",4992,0.955528846153846,0.0062099358974359,0,0.0184294871794872,0,0.00300480769230769,0.0168269230769231,0.0862942406568459,485,0.506946901786414,0,0.9453125,0.0546875,0.815474,484,0.883128,0,838.938586369931,388
3401900550,Alexandria,Hunterdon,35,"4,805",4819,0.97136335339282,0.00103755965968043,0,0.025523967628138602,0,0,0.00207511931936086,0.0557963801117362,507,0.506946901786414,0,1,0,0.802991,500,0.883128,0,175.737689084973,489
3402163850,Robbinsville,Mercer,36,"14,757",14281,0.784678944051537,0.0339612071983755,0,0.148308941950844,0,0.0158952454309922,0.0171556613682515,0.360583073360921,203,0.506946901786414,0,0.950913801554513,0.049086198445487,0.829411,458,0.883128,0,702.944874832668,400
3402544070,Marlboro,Monmouth,37,"40,306",40466,0.75715415410468,0.0240695892848317,0.00177927148717442,0.19379231947808,0,0.00820441852419315,0.0150002471210399,0.388287293000953,181,0.506946901786414,0,0.949933277319231,0.050066722680769,0.809872,489,0.883128,0,1332.80626560483,342
3400342750,Mahwah,Bergen,38,"26,759",26581,0.800948045596479,0.032843008163726,0.00154245513712802,0.131936345509951,8.65279711071818e-4,0.0208043339227268,0.011060531958918,0.339438082249406,216,0.506946901786414,0,0.912456265753734,0.0875437342462661,0.857506,311,0.883128,0,1034.35369551792,367
3402712610,Chester Twp.,Morris,39,"7,915",7931,0.904930021434876,0.00819568780733829,0,0.0438784516454419,0,0.00554785020804438,0.0374479889042996,0.177676037973531,362,0.506946901786414,0,0.931156222418358,0.0688437775816417,0.783071,510,0.883128,0,269.271207112074,460
3402522440,Fair Haven,Monmouth,40,"5,950",6015,0.950290939318371,0.0314214463840399,0,0.0113050706566916,0,0,0.00698254364089776,0.0957832628182937,475,0.506946901786414,0,0.973067331670823,0.0269326683291771,0.783214,509,0.883128,0,3766.14024815227,169
3400313810,Closter,Bergen,41,"8,766",8710,0.592537313432836,0.0385763490241102,0,0.359816303099885,0,0.00229621125143513,0.00677382319173364,0.517892468242555,92,0.506946901786414,1,0.926176808266361,0.0738231917336395,0.830236,453,0.883128,0,2754.09350707673,227
3402712130,Chatham Twp.,Morris,42,"10,435",10507,0.857523555724755,0.0197011516132102,0,0.102883791757876,0,0.00285523936423337,0.0170362615399258,0.253381754796725,294,0.506946901786414,0,0.968687541638907,0.0313124583610926,0.741678,525,0.883128,0,1170.23484700537,351
3402500760,Allentown,Monmouth,43,"1,811",1890,0.912698412698413,0.0312169312169312,0,0.0116402116402116,0,0.0291005291005291,0.0153439153439153,0.164789339604154,377,0.506946901786414,0,0.968783068783069,0.0312169312169312,0.855205,330,0.883128,0,3126.44865234955,209
